Driver,LapNumber,Stint,Compound,TyreLife,FreshTyre,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Position,RaceElapsedTime,AirTemp,Humidity,TrackTemp,WindSpeed,WindDirection,TrackStatus,Year,PitStopNextLap,LapsRemaining
MAG,29.0,2.0,2,17.0,1,-0.26450772272247586,-0.23806634931631165,-0.22199934317386041,-0.26943118780649733,311.0,309.0,303.0,312.0,18.0,2494.325,29.9,41.0,42.9,1.0,163,1,2023,0,23.0
MAG,30.0,2.0,2,18.0,1,-0.26019871328547006,-0.19744252449156083,-0.235076989793148,-0.2929448328846126,309.0,309.0,305.0,311.0,18.0,2581.669,29.7,42.0,42.5,0.8,317,1,2023,0,22.0
MAG,31.0,2.0,2,19.0,1,-0.2492107392211065,-0.20207321954930416,-0.21320165362997623,-0.2852669079611463,311.0,309.0,305.0,313.0,18.0,2669.053,29.8,42.0,42.8,1.3,193,1,2023,1,21.0
MAG,32.0,2.0,2,20.0,1,-0.24166997270634824,-0.21259752649872174,-0.22746817721465337,-0.2420785802666485,311.0,307.0,305.0,312.0,17.0,2756.539,29.8,41.0,42.6,1.1,136,1,2023,1,20.0
MAG,33.0,2.0,2,21.0,1,0.36180679894622303,-0.071992785654505,-0.13473577391424982,0.8481867588655637,313.0,323.0,307.0,319.0,18.0,2844.095,29.8,41.0,42.4,1.3,242,1,2023,1,19.0
MAG,34.0,3.0,2,1.0,1,1.8888120181849217,4.0842665148094275,-0.3016540998549764,-0.32005750527060367,309.0,309.0,305.0,266.0,19.0,2937.253,29.8,42.0,42.5,1.5,164,1,2023,0,18.0
MAG,35.0,3.0,2,2.0,1,-0.3769728690283099,-0.2765853127511794,-0.31972502972890127,-0.37740200704274185,308.0,308.0,305.0,312.0,19.0,3044.586,29.8,41.0,42.6,1.8,139,1,2023,0,17.0
MAG,36.0,3.0,2,3.0,1,-0.3678162239746731,-0.2805845493919584,-0.33446710409973407,-0.3375727715022604,309.0,306.0,306.0,311.0,19.0,3130.886,29.9,42.0,42.5,1.2,196,1,2023,0,16.0
MAG,37.0,3.0,2,4.0,1,-0.36038318269583897,-0.28121600780892353,-0.3202005805150569,-0.33469354965596126,308.0,307.0,306.0,319.0,19.0,3217.271,30.1,41.0,42.5,1.5,171,1,2023,0,15.0
MAG,38.0,3.0,2,5.0,1,-0.3668466968513469,-0.2677448949136692,-0.3366070826374358,-0.3478899831181689,309.0,308.0,307.0,312.0,19.0,3303.725,30.0,40.0,42.8,1.6,186,1,2023,0,14.0
MAG,39.0,3.0,2,6.0,1,0.058560259816986045,-0.013056666737767139,0.30681313103151703,-0.33997212304084395,174.0,327.0,307.0,311.0,19.0,3390.119,30.0,40.0,42.6,1.3,168,1,2023,0,13.0
MAG,40.0,3.0,2,7.0,1,-0.33431367560195885,-0.25806253252020456,-0.32352943601814815,-0.29966301719264615,309.0,315.0,309.0,316.0,18.0,3480.462,30.0,40.0,42.8,1.7,205,1,2023,0,12.0
MAG,41.0,3.0,2,8.0,1,-0.37395656242240566,-0.2898459395074459,-0.3182983773704335,-0.35700751896478516,313.0,319.0,308.0,321.0,18.0,3567.158,30.2,40.0,42.9,1.8,190,1,2023,0,11.0
MAG,42.0,3.0,2,9.0,1,-0.37934282421866333,-0.29405566228721275,-0.3551535632975163,-0.32701562473249496,315.0,332.0,308.0,322.0,18.0,3653.486,30.3,39.0,42.5,1.3,188,1,2023,0,10.0
MAG,43.0,3.0,2,10.0,1,-0.3542428442481079,-0.2666924642187269,-0.3237672114112264,-0.33397374419438625,312.0,330.0,309.0,321.0,18.0,3739.764,30.1,39.0,42.5,1.6,144,1,2023,0,9.0
MAG,44.0,3.0,2,11.0,1,-0.3539196685403325,-0.2778482295851096,-0.3418381412851513,-0.3023023038850875,315.0,330.0,308.0,323.0,18.0,3826.275,30.0,40.0,41.7,0.8,334,1,2023,1,8.0
MAG,45.0,3.0,2,12.0,1,-0.32451067913277126,-0.2616407968830071,-0.24934351337782515,-0.34860978857974384,314.0,319.0,311.0,319.0,18.0,3912.789,30.0,40.0,41.7,1.1,161,1,2023,1,7.0
MAG,46.0,3.0,2,13.0,1,-0.30339653289144625,-0.26206176916098356,-0.2747854804371673,-0.27542956665295587,316.0,327.0,309.0,318.0,18.0,3999.576,30.0,41.0,41.8,1.6,190,1,2023,1,6.0
MAG,47.0,3.0,2,14.0,1,-0.3381917840952636,-0.2572205879642516,-0.3411248151059174,-0.29150522196146345,311.0,333.0,310.0,321.0,18.0,4086.559,30.0,41.0,41.2,1.1,176,1,2023,0,5.0
MAG,48.0,3.0,2,15.0,1,-0.32968149045717765,-0.3001597603178749,-0.31116511557809445,-0.253835402805707,315.0,334.0,310.0,330.0,18.0,4173.219,30.0,42.0,41.2,1.2,157,1,2023,0,4.0
MAG,49.0,3.0,2,16.0,1,-0.29574804114076236,-0.28858302267351577,-0.25481234741861897,-0.2483168942669648,314.0,329.0,309.0,327.0,18.0,4259.958,30.0,41.0,41.0,1.2,179,1,2023,0,3.0
MAG,50.0,3.0,2,17.0,1,-0.3119068265295323,-0.26037788004907697,-0.35967129576599793,-0.2106470751112083,312.0,330.0,309.0,320.0,18.0,4347.012,30.0,41.0,40.8,1.7,161,1,2023,0,2.0
NOR,1.0,1.0,2,1.0,1,0.1845987858493868,-0.27258607611040114,0.03574918292264539,-0.2629529386523224,310.0,307.0,305.0,290.0,9.0,0.0,29.3,41.0,42.8,0.6,332,1,2023,0,52.0
NOR,2.0,1.0,2,2.0,1,-0.2396231932237702,-0.21996454136331398,-0.14472234042352441,-0.31261951550099515,315.0,313.0,307.0,311.0,8.0,91.662,29.2,41.0,42.5,1.5,4,1,2023,0,51.0
NOR,3.0,1.0,2,3.0,1,-0.2902540541085806,-0.1871287036811311,-0.26646334167943875,-0.33997212304084395,310.0,322.0,307.0,293.0,8.0,179.237,29.2,40.0,43.1,1.0,189,1,2023,0,50.0
NOR,4.0,1.0,2,4.0,1,-0.29413216260188535,-0.2393292661502418,-0.23317478664852456,-0.322696791963045,309.0,316.0,308.0,312.0,8.0,266.342,29.4,39.0,43.2,1.3,23,1,2023,0,49.0
NOR,5.0,1.0,2,5.0,1,-0.2862682203793517,-0.21470238788860482,-0.23460143900699235,-0.3318143278096613,311.0,312.0,307.0,307.0,8.0,353.411,29.5,40.0,43.1,0.8,204,1,2023,0,48.0
NOR,6.0,1.0,2,6.0,1,-0.3235411520094466,-0.25301086518448473,-0.2940452872764817,-0.31117990457784517,312.0,319.0,307.0,305.0,8.0,440.553,29.5,42.0,43.3,1.6,145,1,2023,0,47.0
NOR,7.0,1.0,2,7.0,1,-0.3162158359665366,-0.2572205879642516,-0.2431613531577983,-0.34141173396399394,308.0,310.0,309.0,308.0,8.0,527.349,29.7,41.0,43.4,1.7,164,1,2023,0,46.0
NOR,8.0,1.0,2,8.0,1,-0.3416389916448674,-0.2759538543342144,-0.29071643177339046,-0.3286951708095027,313.0,319.0,308.0,310.0,8.0,614.213,29.6,42.0,43.6,1.8,160,1,2023,0,45.0
NOR,9.0,1.0,2,9.0,1,-0.3130918041247082,-0.2892144810904808,-0.2343636636139141,-0.30686107180839517,311.0,319.0,307.0,320.0,8.0,700.841,29.7,43.0,43.6,1.0,162,1,2023,0,44.0
NOR,10.0,1.0,2,10.0,1,-0.30533558713809866,-0.2715336454154589,-0.25576344899093023,-0.28814612980744625,314.0,320.0,307.0,319.0,8.0,787.734,29.8,41.0,44.1,0.6,178,1,2023,0,43.0
NOR,11.0,1.0,2,11.0,1,-0.29445533830966075,-0.28584670286666686,-0.1934662960045053,-0.31046009911627015,311.0,318.0,309.0,313.0,8.0,874.699,29.9,41.0,43.9,2.2,162,1,2023,0,42.0
NOR,12.0,1.0,2,12.0,1,-0.25438155054551287,-0.26816586719164565,-0.1635065964766832,-0.27159060419122233,311.0,318.0,309.0,315.0,8.0,961.765,29.9,41.0,43.9,1.8,181,1,2023,0,41.0
NOR,13.0,1.0,2,13.0,1,-0.26289184418359735,-0.295950037538108,-0.12926693987345686,-0.2934247031923298,313.0,320.0,309.0,329.0,8.0,1049.203,29.8,41.0,43.1,1.2,172,1,2023,0,40.0
NOR,14.0,1.0,2,14.0,1,-0.2500725411085071,-0.30394851081966456,-0.12403588122574218,-0.26103345742145606,311.0,322.0,310.0,339.0,8.0,1136.562,29.9,41.0,43.7,1.2,199,1,2023,0,39.0
NOR,15.0,1.0,2,15.0,1,-0.2158159160843179,-0.24501239190292742,-0.10929380685490853,-0.266791901114056,311.0,321.0,307.0,333.0,7.0,1224.04,30.0,42.0,43.7,2.0,258,1,2023,0,38.0
NOR,16.0,1.0,2,16.0,1,-0.28012788193161914,-0.25806253252020456,-0.21415275520228752,-0.2893458055767385,314.0,318.0,309.0,313.0,7.0,1311.836,30.0,42.0,43.5,0.8,156,1,2023,0,37.0
NOR,17.0,1.0,2,17.0,1,-0.23725323803341677,-0.21049266510883793,-0.15304447918125294,-0.3097402936546952,311.0,309.0,309.0,309.0,7.0,1399.035,29.9,41.0,43.7,1.7,0,1,2023,0,36.0
NOR,18.0,1.0,2,18.0,1,-0.27226393970908547,-0.24248655823506715,-0.22009714002923697,-0.2835873618841385,315.0,317.0,307.0,315.0,7.0,1486.632,29.8,39.0,43.5,1.5,268,1,2023,0,35.0
NOR,19.0,1.0,2,19.0,1,-0.2714021378216834,-0.23806634931631165,-0.1963196007214409,-0.31070003427012877,311.0,318.0,308.0,319.0,7.0,1573.904,29.7,40.0,43.5,1.3,216,1,2023,0,34.0
NOR,20.0,1.0,2,20.0,1,-0.2244339349583265,-0.2561681572693101,-0.10334942202795994,-0.2792685291146886,312.0,317.0,308.0,312.0,5.0,1661.184,29.9,40.0,44.3,0.8,201,1,2023,1,33.0
NOR,21.0,1.0,2,21.0,1,-0.22421848448647674,-0.23006787603475434,-0.13877795559657496,-0.2727902799605137,313.0,317.0,307.0,317.0,3.0,1748.9,30.0,39.0,44.4,1.6,180,1,2023,1,32.0
NOR,22.0,1.0,2,22.0,1,0.19903396746335253,-0.24332850279102083,-0.21296387823689797,0.7598906222457026,311.0,318.0,307.0,319.0,4.0,1836.618,30.0,39.0,44.0,1.3,145,1,2023,1,31.0
NOR,23.0,2.0,3,5.0,0,1.7755927952276114,3.846206691613605,-0.2474413102332017,-0.3555679080416352,316.0,304.0,308.0,283.0,11.0,1928.265,30.0,40.0,43.7,1.7,134,1,2023,1,30.0
NOR,24.0,2.0,3,6.0,0,-0.39377800583262906,-0.2551157265743678,-0.3591957449798423,-0.39947604119770797,308.0,330.0,307.0,331.0,9.0,2034.547,29.9,41.0,43.6,1.5,210,1,2023,1,29.0
NOR,25.0,2.0,3,7.0,0,-0.36361493977359294,-0.26900781174759936,-0.2892897794149227,-0.3869994131970753,305.0,305.0,308.0,313.0,8.0,2120.691,29.9,41.0,43.5,1.7,177,1,2023,0,28.0
NOR,26.0,2.0,3,8.0,0,-0.36598489496394637,-0.2721651038324239,-0.29499638884879303,-0.38292051558148316,307.0,308.0,306.0,319.0,8.0,2207.115,29.8,40.0,43.6,1.6,156,1,2023,0,27.0
NOR,27.0,2.0,3,9.0,0,-0.3570437003821608,-0.26016739391008836,-0.29095420716646786,-0.38076109919675905,305.0,307.0,306.0,319.0,8.0,2293.517,29.9,39.0,43.4,1.7,153,1,2023,0,26.0
NOR,28.0,2.0,3,10.0,0,-0.3666312463794971,-0.2755328820562379,-0.2914297579526244,-0.38412019135077535,311.0,310.0,308.0,319.0,7.0,2380.002,29.9,41.0,43.0,1.2,174,1,2023,0,25.0
NOR,29.0,2.0,3,11.0,0,-0.35844412844918655,-0.2915298286193525,-0.2942830626695591,-0.3447708261180103,313.0,318.0,310.0,322.0,7.0,2466.398,29.9,41.0,43.3,0.8,112,1,2023,0,24.0
NOR,30.0,2.0,3,12.0,0,-0.30501241143032326,-0.19470620468471195,-0.24173470079933052,-0.3891588295817995,306.0,316.0,309.0,339.0,7.0,2552.87,29.7,42.0,42.5,0.8,317,1,2023,0,23.0
NOR,31.0,2.0,3,13.0,0,-0.3113682003499071,-0.2176491938344423,-0.227943728000809,-0.3910783108126667,311.0,316.0,309.0,317.0,7.0,2639.838,29.7,41.0,42.5,1.2,190,1,2023,0,22.0
NOR,32.0,2.0,3,14.0,0,-0.34616345155372297,-0.29616052367709583,-0.2640855877486588,-0.3426114097332853,313.0,319.0,308.0,319.0,7.0,2726.747,29.8,41.0,42.6,1.1,136,1,2023,0,21.0
NOR,33.0,2.0,3,15.0,0,-0.36027545745991485,-0.2995283019009098,-0.26741444325175007,-0.3668448602729756,316.0,319.0,310.0,321.0,7.0,2813.333,29.9,41.0,42.6,1.1,174,1,2023,1,20.0
NOR,34.0,2.0,3,16.0,0,-0.36986300345725115,-0.2778482295851096,-0.29285641031109216,-0.3872393483509331,312.0,319.0,310.0,320.0,7.0,2899.788,29.8,42.0,42.5,1.5,164,1,2023,1,19.0
NOR,35.0,2.0,3,17.0,0,-0.35930593033658864,-0.2908983702023874,-0.26575001550020483,-0.3762023312734505,314.0,320.0,309.0,316.0,7.0,2986.154,29.8,41.0,42.6,0.8,232,1,2023,1,18.0
NOR,36.0,2.0,3,18.0,0,-0.29510168972521156,-0.2561681572693101,-0.1737309383790352,-0.3656451845036842,312.0,317.0,309.0,319.0,7.0,3072.618,29.8,41.0,42.6,1.8,139,1,2023,0,17.0
NOR,37.0,2.0,3,19.0,0,-0.34519392443039676,-0.25974642163211187,-0.24839241180551386,-0.39779649512069937,315.0,319.0,313.0,322.0,7.0,3159.678,30.0,43.0,42.5,1.8,208,1,2023,0,16.0
NOR,38.0,2.0,3,20.0,0,-0.24048499511117077,-0.1892335650710149,-0.13901573098965322,-0.35532797288777657,303.0,316.0,310.0,345.0,7.0,3246.273,30.1,41.0,42.5,1.5,171,1,2023,0,15.0
NOR,39.0,2.0,3,21.0,0,-0.32397205295314613,-0.29047739792441024,-0.22295044474617257,-0.3411717988101353,317.0,321.0,308.0,325.0,7.0,3333.84,30.0,40.0,42.8,1.1,145,1,2023,0,14.0
NOR,40.0,2.0,3,22.0,0,-0.3273115352668257,-0.29426614842620064,-0.22651707564234205,-0.340691928502419,314.0,318.0,309.0,327.0,7.0,3420.632,30.0,40.0,42.6,1.3,168,1,2023,0,13.0
NOR,41.0,2.0,3,23.0,0,-0.34874885721592613,-0.2763748266121916,-0.23983249765470704,-0.39539714358211664,315.0,320.0,309.0,325.0,7.0,3507.393,30.1,41.0,42.9,2.0,187,1,2023,0,12.0
NOR,42.0,2.0,3,24.0,0,-0.3421776178244925,-0.2675344087746806,-0.23151035889697852,-0.39923610604384935,314.0,320.0,309.0,317.0,7.0,3593.955,30.2,40.0,42.9,1.8,190,1,2023,0,11.0
NOR,43.0,2.0,3,25.0,0,-0.3220329987064937,-0.267323922635692,-0.21153722587843016,-0.3747627203503005,315.0,322.0,312.0,321.0,7.0,3680.578,30.2,39.0,42.5,1.6,168,1,2023,0,10.0
NOR,44.0,2.0,3,26.0,0,-0.19480949507891704,-0.32520761085748834,0.054057888189648524,-0.2934247031923298,324.0,328.0,310.0,316.0,7.0,3767.388,30.1,39.0,42.5,1.6,144,1,2023,0,9.0
NOR,45.0,2.0,3,27.0,0,-0.2513652439396087,-0.18018266109451608,-0.14947784828508345,-0.37932148827360906,307.0,323.0,310.0,338.0,8.0,3855.379,30.0,40.0,41.7,1.1,161,1,2023,1,8.0
NOR,46.0,2.0,3,28.0,0,-0.29973387486999276,-0.26458760282884386,-0.17848644624059423,-0.3615662868880929,314.0,324.0,312.0,323.0,8.0,3942.845,30.0,41.0,41.6,1.5,181,1,2023,1,7.0
NOR,47.0,2.0,3,29.0,0,-0.20612064485105597,-0.31636719301997734,0.06547110705739007,-0.34021205819470257,321.0,323.0,314.0,329.0,8.0,4029.862,30.0,41.0,41.8,1.6,190,1,2023,1,6.0
NOR,48.0,2.0,3,30.0,0,-0.33032784187272846,-0.2456438503198925,-0.20892169655457282,-0.4205903347372396,308.0,321.0,316.0,318.0,8.0,4117.748,30.1,41.0,41.2,1.7,161,1,2023,0,5.0
NOR,49.0,2.0,3,31.0,0,-0.2303588229342093,-0.28858302267351577,-0.01703695434066148,-0.3426114097332853,299.0,321.0,312.0,346.0,8.0,4204.481,30.0,42.0,41.2,1.2,157,1,2023,0,4.0
NOR,50.0,2.0,3,32.0,0,-0.2828210128297464,-0.26395614441187876,-0.12070702572265092,-0.38292051558148316,312.0,321.0,314.0,322.0,8.0,4292.142,30.0,41.0,40.8,1.6,152,1,2023,0,3.0
NOR,51.0,2.0,3,33.0,0,-0.25578197861254015,-0.2073353730240126,-0.13188246919731422,-0.37596239611959187,317.0,318.0,313.0,346.0,8.0,4379.316,30.0,41.0,40.8,1.7,161,1,2023,0,2.0
OCO,1.0,1.0,2,1.0,1,0.6307967130512694,-0.27258607611040114,0.30966643574845265,-0.013900248947385471,327.0,311.0,305.0,267.0,17.0,0.0,29.3,41.0,42.8,0.6,332,1,2023,0,52.0
OCO,2.0,1.0,2,2.0,1,-0.12198723559352984,-0.1757624521757606,-0.11642706864724753,-0.12954899310709628,307.0,307.0,305.0,315.0,16.0,95.804,29.2,41.0,42.5,1.5,4,1,2023,0,51.0
OCO,3.0,1.0,2,3.0,1,-0.21301505995026343,-0.1900755096269686,-0.25291014427399466,-0.1782558293403354,304.0,323.0,305.0,313.0,16.0,184.471,29.2,40.0,43.1,1.0,189,1,2023,0,50.0
OCO,4.0,1.0,2,4.0,1,-0.23886911657229531,-0.2616407968830071,-0.21343942902305363,-0.19409154949498436,306.0,322.0,306.0,327.0,16.0,272.293,29.4,39.0,43.2,1.3,23,1,2023,0,49.0
OCO,5.0,1.0,2,5.0,1,-0.26009098804954445,-0.28374184147678305,-0.2300837065385107,-0.1993701228798679,311.0,322.0,305.0,331.0,16.0,359.875,29.5,40.0,43.1,0.8,204,1,2023,0,48.0
OCO,6.0,1.0,2,6.0,1,-0.2686012816876304,-0.2850047583107132,-0.21557940756075533,-0.2315214334968831,311.0,320.0,305.0,327.0,16.0,447.26,29.5,42.0,43.3,1.6,145,1,2023,0,47.0
OCO,7.0,1.0,2,7.0,1,-0.28896135127747896,-0.27869017414106323,-0.2793032129056481,-0.2197646109578246,311.0,322.0,306.0,331.0,16.0,534.566,29.7,41.0,43.4,1.7,164,1,2023,0,46.0
OCO,8.0,1.0,2,8.0,1,-0.268278105979855,-0.2930032315922705,-0.24268580237164264,-0.19433148464884298,308.0,321.0,305.0,319.0,16.0,621.683,29.7,42.0,43.6,2.4,0,1,2023,0,45.0
OCO,9.0,1.0,2,9.0,1,-0.25890601045436845,-0.29047739792441024,-0.217719386098457,-0.20152953926459288,311.0,321.0,305.0,319.0,16.0,708.992,29.7,43.0,43.6,1.0,162,1,2023,0,44.0
OCO,10.0,1.0,2,10.0,1,-0.23617598567416648,-0.2546947542963913,-0.21962158924308048,-0.18977271672553442,307.0,321.0,305.0,328.0,16.0,796.388,29.8,41.0,43.9,2.2,168,1,2023,0,43.0
OCO,11.0,1.0,2,11.0,1,-0.2220639797679746,-0.2696392701645644,-0.13402244773501593,-0.22768247103514952,308.0,312.0,305.0,331.0,15.0,883.995,29.9,41.0,43.9,2.2,162,1,2023,0,42.0
OCO,12.0,1.0,2,12.0,1,-0.16884771322096107,-0.2128080126377096,-0.1478134205335374,-0.16002075764710283,307.0,312.0,304.0,317.0,15.0,971.733,29.9,41.0,43.9,1.8,181,1,2023,0,41.0
OCO,13.0,1.0,2,13.0,1,-0.20946012716473406,-0.25679961568627513,-0.14876452210584956,-0.1993701228798679,311.0,321.0,305.0,330.0,14.0,1059.965,29.8,41.0,43.1,1.2,172,1,2023,0,40.0
OCO,14.0,1.0,2,14.0,1,-0.18403697148640324,-0.24522287804191528,-0.1456734419958357,-0.15906101703166922,308.0,322.0,304.0,324.0,12.0,1147.82,29.9,41.0,43.7,1.2,199,1,2023,0,39.0
OCO,15.0,1.0,2,15.0,1,-0.1726180964783402,-0.23617197406541646,-0.10834270528259639,-0.18161492149435174,311.0,306.0,304.0,327.0,12.0,1235.911,30.0,42.0,43.7,2.0,258,1,2023,0,38.0
OCO,16.0,1.0,2,16.0,1,-0.1670163842102343,-0.19028599576595645,-0.10739160371028508,-0.2224038976502668,307.0,304.0,305.0,312.0,11.0,1324.108,30.0,42.0,43.5,0.8,156,1,2023,0,37.0
OCO,17.0,1.0,2,17.0,1,-0.1818824667679011,-0.20565148391210597,-0.13972905716888712,-0.20536850172632562,311.0,304.0,303.0,319.0,11.0,1412.357,29.9,41.0,43.7,1.7,0,1,2023,1,36.0
OCO,18.0,1.0,2,18.0,1,-0.1657236813791327,-0.20059981657638543,-0.12118257650880657,-0.1938516143411266,305.0,303.0,304.0,311.0,11.0,1500.468,29.8,39.0,43.5,1.5,268,1,2023,1,35.0
OCO,19.0,1.0,2,19.0,1,-0.17057131699576217,-0.18586578684720095,-0.13949128177580886,-0.20296915018774203,311.0,304.0,303.0,319.0,11.0,1588.729,29.8,40.0,43.6,1.2,158,1,2023,1,34.0
OCO,20.0,1.0,2,20.0,1,-0.044425065727437305,0.019989657083403604,-0.08171186125786555,-0.21496590788065828,306.0,306.0,304.0,310.0,11.0,1676.945,29.9,40.0,44.3,0.8,201,1,2023,0,33.0
OCO,21.0,1.0,2,21.0,1,-0.14116232758820244,-0.18333995317934143,-0.12665141054959952,-0.15330257333907016,307.0,307.0,304.0,319.0,11.0,1766.332,30.0,39.0,44.3,1.2,82,1,2023,0,32.0
OCO,22.0,1.0,2,22.0,1,-0.09861085939777704,-0.17260516009093524,-0.0638787067770189,-0.13410776103040398,304.0,304.0,303.0,319.0,10.0,1854.821,30.0,39.0,44.0,1.3,145,1,2023,1,31.0
OCO,23.0,1.0,2,23.0,1,-0.03505297020195075,-0.032421391524694955,-0.05936097430853726,-0.15690160064694425,307.0,304.0,304.0,319.0,10.0,1943.705,29.9,41.0,43.7,1.3,178,1,2023,1,30.0
OCO,24.0,1.0,2,24.0,1,0.39854110439669127,-0.20796683144097766,-0.0741030486793709,1.023819291489855,305.0,305.0,307.0,314.0,12.0,2033.179,29.9,41.0,43.6,1.5,210,1,2023,1,29.0
OCO,25.0,2.0,3,4.0,0,1.8936596538015527,3.9659733046979757,-0.21367720441613186,-0.263192873806181,304.0,304.0,305.0,282.0,19.0,2126.678,29.9,41.0,43.5,1.7,177,1,2023,1,28.0
OCO,26.0,2.0,3,5.0,0,-0.28454461660454905,-0.26248274143896005,-0.2510079411293712,-0.2569545598058647,306.0,306.0,306.0,314.0,19.0,2234.056,29.8,40.0,43.6,1.6,156,1,2023,1,27.0
OCO,27.0,2.0,3,6.0,0,-0.28874590080562923,-0.2652190612458089,-0.24625243326781215,-0.26799157688334735,311.0,306.0,306.0,319.0,19.0,2321.214,29.9,40.0,43.4,1.0,228,1,2023,0,26.0
OCO,28.0,2.0,3,7.0,0,-0.2810974090549453,-0.2528003790454961,-0.21938381385000305,-0.2922250274230376,308.0,306.0,306.0,313.0,19.0,2408.333,29.9,41.0,43.0,1.2,174,1,2023,0,25.0
OCO,29.0,2.0,3,8.0,0,-0.2638613713069251,-0.24059218298417193,-0.20059955779684427,-0.28670651888429627,311.0,306.0,305.0,319.0,19.0,2495.523,29.9,41.0,42.9,1.0,163,1,2023,0,24.0
OCO,30.0,2.0,3,9.0,0,-0.2683858312157807,-0.23364614039755616,-0.21510385677459967,-0.29006561103831346,307.0,306.0,306.0,314.0,19.0,2582.873,29.7,42.0,42.5,0.8,317,1,2023,0,23.0
OCO,31.0,2.0,3,10.0,0,-0.27915835480829293,-0.24374947506899727,-0.23697919293777145,-0.28046820488397994,311.0,316.0,307.0,315.0,19.0,2670.181,29.8,42.0,42.8,1.3,193,1,2023,0,22.0
OCO,32.0,2.0,3,11.0,0,-0.28874590080562923,-0.24332850279102083,-0.2560012243840085,-0.2831074915764222,308.0,316.0,309.0,326.0,18.0,2757.389,29.8,41.0,42.6,1.1,136,1,2023,0,21.0
OCO,33.0,2.0,3,12.0,0,-0.30555103760994995,-0.26879732560861075,-0.2431613531577983,-0.30446172026981244,303.0,304.0,306.0,344.0,17.0,2844.508,29.8,41.0,42.4,1.3,242,1,2023,0,20.0
OCO,34.0,2.0,3,13.0,0,-0.23412920619158845,-0.22901544533981283,-0.1737309383790352,-0.2607935222675983,300.0,302.0,305.0,308.0,15.0,2931.471,29.8,42.0,42.5,1.5,164,1,2023,0,19.0
OCO,35.0,2.0,3,14.0,0,-0.2540583748377375,-0.20586197005109458,-0.2174816107053796,-0.2874263243458713,298.0,298.0,304.0,307.0,15.0,3019.097,29.8,41.0,42.6,1.8,139,1,2023,0,18.0
OCO,36.0,2.0,3,15.0,0,-0.25028799158035836,-0.22206940275319706,-0.20963502273380671,-0.2684714471910646,302.0,301.0,304.0,309.0,15.0,3106.538,29.9,42.0,42.5,1.2,196,1,2023,0,17.0
OCO,37.0,2.0,3,16.0,0,-0.2553510776688391,-0.2332251681195797,-0.1910885420737262,-0.2857467782688635,304.0,304.0,306.0,310.0,15.0,3194.014,30.0,43.0,42.5,1.8,208,1,2023,0,16.0
OCO,38.0,2.0,3,17.0,0,-0.2930549102426335,-0.2359614879264286,-0.25647677517016415,-0.3006227578080789,305.0,305.0,306.0,311.0,15.0,3281.443,30.0,40.0,42.8,1.6,186,1,2023,0,15.0
OCO,39.0,2.0,3,18.0,0,1.810280321195503,-0.23785586317732305,-0.15542223311203204,4.284298097270587,306.0,220.0,307.0,319.0,18.0,3368.522,30.0,40.0,42.8,1.1,145,1,2023,0,14.0
PER,1.0,1.0,2,1.0,1,0.0007118081251912826,-0.27258607611040114,-0.09835613877332264,-0.2910253516537462,329.0,313.0,308.0,298.0,6.0,0.0,29.3,41.0,42.8,0.6,332,1,2023,0,52.0
PER,2.0,1.0,2,2.0,1,-0.31438450695580983,-0.2334356542585683,-0.25719010134939807,-0.3502893346567516,311.0,312.0,306.0,301.0,5.0,89.955,29.2,41.0,42.5,1.5,4,1,2023,0,51.0
PER,3.0,1.0,2,3.0,1,-0.39388573106855473,-0.2546947542963913,-0.35824464340753015,-0.40115558727471573,312.0,326.0,308.0,308.0,5.0,176.836,29.2,40.0,43.1,1.0,189,1,2023,0,50.0
PER,4.0,1.0,2,4.0,1,-0.40724366032327014,-0.26816586719164565,-0.343978119822853,-0.4299478057377145,313.0,335.0,310.0,319.0,5.0,262.979,29.4,39.0,43.2,1.3,23,1,2023,0,49.0
PER,5.0,1.0,2,5.0,1,-0.3711557062883527,-0.2635351721339023,-0.3080740354680815,-0.3910783108126667,309.0,325.0,309.0,340.0,5.0,348.998,29.5,40.0,43.1,0.8,204,1,2023,1,48.0
PER,6.0,1.0,2,6.0,1,-0.35919820510066297,-0.26416663055086664,-0.26289671078326926,-0.4093133825058992,308.0,321.0,308.0,317.0,5.0,435.352,29.5,42.0,43.3,1.6,145,1,2023,1,47.0
PER,7.0,1.0,2,7.0,1,-0.3734179362427805,-0.27237558997141254,-0.27835211133333676,-0.41603156681393194,311.0,322.0,310.0,319.0,5.0,521.817,29.7,41.0,43.4,1.7,164,1,2023,1,46.0
PER,8.0,1.0,2,8.0,1,-0.313738155540259,-0.32499712471849973,-0.19370407139758353,-0.30854061788540377,314.0,324.0,305.0,340.0,5.0,608.15,29.6,42.0,43.6,1.8,160,1,2023,0,45.0
PER,9.0,1.0,2,9.0,1,-0.3485334067440764,-0.2410131552621484,-0.26884109561021785,-0.405954290351882,309.0,319.0,308.0,313.0,5.0,695.037,29.7,43.0,43.6,1.0,162,1,2023,0,44.0
PER,10.0,1.0,2,10.0,1,-0.36038318269583897,-0.2694287840255758,-0.2712188495409978,-0.39755655996684075,312.0,334.0,310.0,315.0,5.0,781.601,29.8,41.0,44.1,0.6,178,1,2023,0,43.0
