Driver,LapNumber,Stint,Compound,TyreLife,FreshTyre,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Position,RaceElapsedTime,AirTemp,Humidity,TrackTemp,WindSpeed,WindDirection,TrackStatus,Year
GAS,2.0,1.0,MEDIUM,2.0,True,0 days 00:01:28.201000,0 days 00:00:28.530000,0 days 00:00:30.484000,0 days 00:00:29.187000,305.0,309.0,304.0,304.0,5.0,91.928,27.8,32.0,43.5,0.5,4,1,2022
NOR,2.0,1.0,MEDIUM,2.0,True,0 days 00:01:28.196000,0 days 00:00:28.396000,0 days 00:00:30.678000,0 days 00:00:29.122000,305.0,306.0,305.0,310.0,6.0,92.603,27.8,32.0,43.5,0.5,4,1,2022
ALO,2.0,1.0,MEDIUM,2.0,True,0 days 00:01:28.272000,0 days 00:00:28.465000,0 days 00:00:30.495000,0 days 00:00:29.312000,306.0,307.0,303.0,312.0,7.0,93.305,27.8,32.0,43.5,0.5,4,1,2022
DEV,2.0,1.0,SOFT,2.0,True,0 days 00:01:28.416000,0 days 00:00:28.359000,0 days 00:00:30.531000,0 days 00:00:29.526000,313.0,311.0,306.0,303.0,8.0,93.738,27.8,32.0,43.5,0.5,4,1,2022
ZHO,2.0,1.0,MEDIUM,2.0,True,0 days 00:01:28.445000,0 days 00:00:28.351000,0 days 00:00:30.834000,0 days 00:00:29.260000,311.0,309.0,308.0,315.0,9.0,94.07,27.8,32.0,43.5,0.5,4,1,2022
VET,2.0,1.0,MEDIUM,3.0,False,0 days 00:01:29.616000,0 days 00:00:29.498000,0 days 00:00:30.680000,0 days 00:00:29.438000,310.0,308.0,305.0,326.0,11.0,94.745,27.8,32.0,43.5,0.5,4,1,2022
STR,2.0,1.0,MEDIUM,3.0,False,0 days 00:01:28.722000,0 days 00:00:28.753000,0 days 00:00:30.494000,0 days 00:00:29.475000,306.0,303.0,303.0,339.0,10.0,95.021,27.8,32.0,43.5,0.5,4,1,2022
MAG,2.0,1.0,MEDIUM,2.0,True,0 days 00:01:29.935000,0 days 00:00:29.230000,0 days 00:00:31.455000,0 days 00:00:29.250000,306.0,303.0,301.0,311.0,13.0,95.524,27.8,32.0,43.5,0.5,4,1,2022
OCO,2.0,1.0,SOFT,2.0,True,0 days 00:01:28.849000,0 days 00:00:28.795000,0 days 00:00:30.824000,0 days 00:00:29.230000,323.0,303.0,306.0,313.0,12.0,95.927,27.8,32.0,43.5,0.5,4,1,2022
LAT,2.0,1.0,MEDIUM,2.0,True,0 days 00:01:30.629000,0 days 00:00:28.633000,0 days 00:00:31.547000,0 days 00:00:30.449000,321.0,315.0,306.0,329.0,15.0,96.215,27.8,32.0,43.5,0.5,4,1,2022
PER,2.0,1.0,MEDIUM,2.0,True,0 days 00:01:30.459000,0 days 00:00:29.248000,0 days 00:00:31.218000,0 days 00:00:29.993000,314.0,312.0,304.0,312.0,16.0,96.481,27.8,32.0,43.5,0.5,4,1,2022
SAI,2.0,1.0,MEDIUM,2.0,True,0 days 00:01:29.685000,0 days 00:00:28.837000,0 days 00:00:31.165000,0 days 00:00:29.683000,322.0,312.0,307.0,326.0,14.0,96.695,27.8,32.0,43.5,0.5,4,1,2022
MSC,2.0,1.0,MEDIUM,2.0,True,0 days 00:01:30.906000,0 days 00:00:29.123000,0 days 00:00:31.421000,0 days 00:00:30.362000,312.0,307.0,304.0,309.0,19.0,97.384,27.8,32.0,43.5,0.5,4,1,2022
TSU,2.0,1.0,MEDIUM,2.0,True,0 days 00:01:29.541000,0 days 00:00:28.607000,0 days 00:00:31.213000,0 days 00:00:29.721000,314.0,313.0,311.0,323.0,17.0,97.667,27.8,32.0,43.5,0.5,4,1,2022
HAM,2.0,1.0,MEDIUM,2.0,True,0 days 00:01:30.032000,0 days 00:00:28.716000,0 days 00:00:31.656000,0 days 00:00:29.660000,316.0,306.0,307.0,327.0,18.0,97.899,27.8,32.0,43.5,0.5,4,1,2022
BOT,2.0,1.0,MEDIUM,2.0,True,0 days 00:01:29.846000,0 days 00:00:28.789000,0 days 00:00:31.268000,0 days 00:00:29.789000,313.0,314.0,310.0,314.0,20.0,98.52,27.8,32.0,43.5,0.5,4,1,2022
LEC,3.0,1.0,SOFT,3.0,True,0 days 00:01:26.352000,0 days 00:00:28.359000,0 days 00:00:29.434000,0 days 00:00:28.559000,303.0,300.0,304.0,306.0,1.0,174.867,27.9,32.0,43.7,2.0,36,1,2022
RUS,3.0,1.0,SOFT,3.0,True,0 days 00:01:26.432000,0 days 00:00:28.082000,0 days 00:00:29.671000,0 days 00:00:28.679000,306.0,302.0,303.0,326.0,2.0,176.398,27.9,32.0,43.7,2.0,36,1,2022
VER,3.0,1.0,SOFT,3.0,True,0 days 00:01:26.181000,0 days 00:00:28.205000,0 days 00:00:29.457000,0 days 00:00:28.519000,,303.0,304.0,309.0,3.0,177.475,27.9,32.0,43.7,2.0,36,1,2022
RIC,3.0,1.0,MEDIUM,3.0,True,0 days 00:01:27.818000,0 days 00:00:28.361000,0 days 00:00:30.459000,0 days 00:00:28.998000,303.0,299.0,300.0,324.0,4.0,179.396,27.9,32.0,43.7,2.0,36,1,2022
GAS,3.0,1.0,MEDIUM,3.0,True,0 days 00:01:27.625000,0 days 00:00:28.337000,0 days 00:00:30.012000,0 days 00:00:29.276000,307.0,323.0,302.0,312.0,5.0,180.129,27.9,32.0,43.7,2.0,36,1,2022
NOR,3.0,1.0,MEDIUM,3.0,True,0 days 00:01:27.655000,0 days 00:00:28.395000,0 days 00:00:30.094000,0 days 00:00:29.166000,308.0,319.0,304.0,307.0,6.0,180.799,27.9,32.0,43.7,2.0,36,1,2022
ALO,3.0,1.0,MEDIUM,3.0,True,0 days 00:01:27.607000,0 days 00:00:28.518000,0 days 00:00:29.905000,0 days 00:00:29.184000,302.0,321.0,301.0,310.0,7.0,181.577,27.9,32.0,43.7,2.0,36,1,2022
DEV,3.0,1.0,SOFT,3.0,True,0 days 00:01:27.566000,0 days 00:00:28.333000,0 days 00:00:30.106000,0 days 00:00:29.127000,310.0,326.0,306.0,322.0,8.0,182.154,27.9,32.0,43.7,2.0,36,1,2022
ZHO,3.0,1.0,MEDIUM,3.0,True,0 days 00:01:27.989000,0 days 00:00:28.386000,0 days 00:00:30.215000,0 days 00:00:29.388000,312.0,328.0,306.0,316.0,9.0,182.515,27.9,32.0,43.7,2.0,36,1,2022
STR,3.0,1.0,MEDIUM,4.0,False,0 days 00:01:28.096000,0 days 00:00:28.400000,0 days 00:00:30.485000,0 days 00:00:29.211000,308.0,307.0,305.0,327.0,10.0,183.743,27.9,32.0,43.7,2.0,36,1,2022
VET,3.0,1.0,MEDIUM,4.0,False,0 days 00:01:28.338000,0 days 00:00:28.164000,0 days 00:00:30.617000,0 days 00:00:29.557000,315.0,322.0,304.0,325.0,11.0,184.361,27.9,32.0,43.7,2.0,36,1,2022
OCO,3.0,1.0,SOFT,3.0,True,0 days 00:01:28.228000,0 days 00:00:28.597000,0 days 00:00:30.169000,0 days 00:00:29.462000,303.0,323.0,306.0,315.0,12.0,184.776,27.9,32.0,43.7,2.0,36,1,2022
MAG,3.0,1.0,MEDIUM,3.0,True,0 days 00:01:28.221000,0 days 00:00:28.782000,0 days 00:00:30.224000,0 days 00:00:29.215000,303.0,320.0,301.0,305.0,13.0,185.459,27.9,32.0,43.7,2.0,36,1,2022
SAI,3.0,1.0,MEDIUM,3.0,True,0 days 00:01:27.539000,0 days 00:00:28.405000,0 days 00:00:30.042000,0 days 00:00:29.092000,310.0,326.0,310.0,312.0,14.0,186.38,27.9,32.0,43.7,2.0,36,1,2022
LAT,3.0,1.0,MEDIUM,3.0,True,0 days 00:01:29.308000,0 days 00:00:29.261000,0 days 00:00:30.765000,0 days 00:00:29.282000,311.0,316.0,306.0,308.0,16.0,186.844,27.9,32.0,43.7,2.0,36,1,2022
PER,3.0,1.0,MEDIUM,3.0,True,0 days 00:01:27.557000,0 days 00:00:28.702000,0 days 00:00:29.808000,0 days 00:00:29.047000,303.0,329.0,303.0,320.0,15.0,186.94,27.9,32.0,43.7,2.0,36,1,2022
TSU,3.0,1.0,MEDIUM,3.0,True,0 days 00:01:29.333000,0 days 00:00:29.393000,0 days 00:00:30.508000,0 days 00:00:29.432000,312.0,330.0,306.0,309.0,17.0,187.208,27.9,32.0,43.7,2.0,36,1,2022
HAM,3.0,1.0,MEDIUM,3.0,True,0 days 00:01:28.954000,0 days 00:00:28.808000,0 days 00:00:30.744000,0 days 00:00:29.402000,318.0,325.0,307.0,311.0,18.0,187.931,27.8,32.0,43.8,0.4,213,1,2022
MSC,3.0,1.0,MEDIUM,3.0,True,0 days 00:01:29.301000,0 days 00:00:29.171000,0 days 00:00:30.444000,0 days 00:00:29.686000,305.0,325.0,302.0,314.0,19.0,188.29,27.8,32.0,43.8,0.4,213,1,2022
BOT,3.0,1.0,MEDIUM,3.0,True,0 days 00:01:29.643000,0 days 00:00:29.252000,0 days 00:00:30.893000,0 days 00:00:29.498000,311.0,326.0,307.0,311.0,20.0,188.366,27.8,32.0,43.8,0.4,213,1,2022
LEC,4.0,1.0,SOFT,4.0,True,0 days 00:01:25.802000,0 days 00:00:28.202000,0 days 00:00:29.144000,0 days 00:00:28.456000,,302.0,305.0,307.0,1.0,261.219,27.8,32.0,44.1,1.3,181,1,2022
RUS,4.0,1.0,SOFT,4.0,True,0 days 00:01:26.143000,0 days 00:00:28.095000,0 days 00:00:29.483000,0 days 00:00:28.565000,308.0,304.0,304.0,311.0,2.0,262.83,27.8,32.0,44.1,1.3,181,1,2022
VER,4.0,1.0,SOFT,4.0,True,0 days 00:01:25.782000,0 days 00:00:27.936000,0 days 00:00:29.170000,0 days 00:00:28.676000,307.0,324.0,306.0,325.0,3.0,263.656,27.8,32.0,44.1,1.3,181,1,2022
RIC,4.0,1.0,MEDIUM,4.0,True,0 days 00:01:27.260000,0 days 00:00:28.270000,0 days 00:00:30.104000,0 days 00:00:28.886000,306.0,304.0,301.0,322.0,4.0,267.214,27.8,32.0,44.1,1.3,181,1,2022
GAS,4.0,1.0,MEDIUM,4.0,True,0 days 00:01:27.365000,0 days 00:00:28.188000,0 days 00:00:29.911000,0 days 00:00:29.266000,309.0,325.0,302.0,328.0,5.0,267.754,27.8,32.0,44.1,1.3,181,1,2022
NOR,4.0,1.0,MEDIUM,4.0,True,0 days 00:01:27.326000,0 days 00:00:28.188000,0 days 00:00:30.070000,0 days 00:00:29.068000,311.0,321.0,306.0,320.0,6.0,268.454,27.8,32.0,44.1,1.3,181,1,2022
ALO,4.0,1.0,MEDIUM,4.0,True,0 days 00:01:27.417000,0 days 00:00:28.187000,0 days 00:00:30.173000,0 days 00:00:29.057000,303.0,319.0,303.0,327.0,7.0,269.184,27.8,32.0,44.1,1.3,181,1,2022
DEV,4.0,1.0,SOFT,4.0,True,0 days 00:01:27.459000,0 days 00:00:28.010000,0 days 00:00:30.220000,0 days 00:00:29.229000,314.0,329.0,307.0,339.0,8.0,269.72,27.8,32.0,44.1,1.3,181,1,2022
ZHO,4.0,1.0,MEDIUM,4.0,True,0 days 00:01:27.296000,0 days 00:00:28.154000,0 days 00:00:29.924000,0 days 00:00:29.218000,310.0,329.0,306.0,324.0,9.0,270.504,27.8,32.0,44.1,1.3,181,1,2022
STR,4.0,1.0,MEDIUM,5.0,False,0 days 00:01:27.618000,0 days 00:00:28.241000,0 days 00:00:30.232000,0 days 00:00:29.145000,310.0,310.0,304.0,332.0,10.0,271.839,27.8,32.0,44.1,1.3,181,1,2022
VET,4.0,1.0,MEDIUM,5.0,False,0 days 00:01:27.501000,0 days 00:00:27.912000,0 days 00:00:30.225000,0 days 00:00:29.364000,317.0,323.0,306.0,343.0,11.0,272.699,27.8,32.0,44.1,1.3,181,1,2022
OCO,4.0,1.0,SOFT,4.0,True,0 days 00:01:27.725000,0 days 00:00:28.255000,0 days 00:00:29.987000,0 days 00:00:29.483000,304.0,326.0,305.0,353.0,12.0,273.004,27.8,32.0,44.1,1.3,181,1,2022
MAG,4.0,1.0,MEDIUM,4.0,True,0 days 00:01:29.212000,0 days 00:00:28.972000,0 days 00:00:30.969000,0 days 00:00:29.271000,304.0,320.0,300.0,319.0,15.0,273.68,27.8,32.0,44.1,1.3,181,1,2022
SAI,4.0,1.0,MEDIUM,4.0,True,0 days 00:01:27.044000,0 days 00:00:27.948000,0 days 00:00:29.825000,0 days 00:00:29.271000,311.0,330.0,312.0,333.0,13.0,273.919,27.8,32.0,44.1,1.3,181,1,2022
PER,4.0,1.0,MEDIUM,4.0,True,0 days 00:01:27.263000,0 days 00:00:28.260000,0 days 00:00:30.245000,0 days 00:00:28.758000,322.0,313.0,303.0,327.0,14.0,274.497,27.8,32.0,44.1,1.3,181,1,2022
LAT,4.0,1.0,MEDIUM,4.0,True,0 days 00:01:27.944000,0 days 00:00:28.423000,0 days 00:00:30.315000,0 days 00:00:29.206000,312.0,315.0,308.0,339.0,16.0,276.152,27.8,32.0,44.1,1.3,181,1,2022
TSU,4.0,1.0,MEDIUM,4.0,True,0 days 00:01:28.198000,0 days 00:00:29.101000,0 days 00:00:30.177000,0 days 00:00:28.920000,308.0,315.0,305.0,350.0,17.0,276.541,27.8,32.0,44.1,1.3,181,1,2022
HAM,4.0,1.0,MEDIUM,4.0,True,0 days 00:01:28.153000,0 days 00:00:29.250000,0 days 00:00:29.973000,0 days 00:00:28.930000,315.0,323.0,310.0,337.0,18.0,276.885,27.8,32.0,44.1,1.3,181,1,2022
MSC,4.0,1.0,MEDIUM,4.0,True,0 days 00:01:28.248000,0 days 00:00:28.537000,0 days 00:00:30.472000,0 days 00:00:29.239000,306.0,323.0,303.0,326.0,19.0,277.591,27.8,32.0,44.1,1.3,181,1,2022
BOT,4.0,1.0,MEDIUM,4.0,True,0 days 00:01:28.362000,0 days 00:00:28.406000,0 days 00:00:30.678000,0 days 00:00:29.278000,315.0,327.0,306.0,301.0,20.0,278.009,27.8,32.0,44.1,1.3,181,1,2022
LEC,5.0,1.0,SOFT,5.0,True,0 days 00:01:25.902000,0 days 00:00:28.140000,0 days 00:00:29.351000,0 days 00:00:28.411000,304.0,303.0,305.0,308.0,1.0,347.021,28.0,31.0,44.2,1.1,186,1,2022
RUS,5.0,1.0,SOFT,5.0,True,0 days 00:01:26.878000,0 days 00:00:28.594000,0 days 00:00:29.684000,0 days 00:00:28.600000,307.0,320.0,306.0,314.0,3.0,348.973,28.0,31.0,44.2,1.1,186,1,2022
VER,5.0,1.0,SOFT,5.0,True,0 days 00:01:25.512000,0 days 00:00:27.904000,0 days 00:00:29.341000,0 days 00:00:28.267000,305.0,301.0,302.0,347.0,2.0,349.438,28.0,31.0,44.2,1.1,186,1,2022
RIC,5.0,1.0,MEDIUM,5.0,True,0 days 00:01:27.441000,0 days 00:00:28.422000,0 days 00:00:30.049000,0 days 00:00:28.970000,307.0,304.0,300.0,312.0,4.0,354.474,28.0,31.0,44.2,1.1,186,1,2022
GAS,5.0,1.0,MEDIUM,5.0,True,0 days 00:01:27.534000,0 days 00:00:28.316000,0 days 00:00:30.137000,0 days 00:00:29.081000,,324.0,303.0,325.0,5.0,355.119,28.0,31.0,44.2,1.1,186,1,2022
NOR,5.0,1.0,MEDIUM,5.0,True,0 days 00:01:27.553000,0 days 00:00:28.338000,0 days 00:00:30.177000,0 days 00:00:29.038000,312.0,322.0,304.0,310.0,6.0,355.78,28.0,31.0,44.2,1.1,186,1,2022
ALO,5.0,1.0,MEDIUM,5.0,True,0 days 00:01:27.502000,0 days 00:00:28.244000,0 days 00:00:30.187000,0 days 00:00:29.071000,,322.0,302.0,,7.0,356.601,28.0,31.0,44.2,1.1,186,1,2022
DEV,5.0,1.0,SOFT,5.0,True,0 days 00:01:27.428000,0 days 00:00:28.074000,0 days 00:00:30.117000,0 days 00:00:29.237000,316.0,331.0,308.0,337.0,8.0,357.179,28.0,31.0,44.2,1.1,186,1,2022
ZHO,5.0,1.0,MEDIUM,5.0,True,0 days 00:01:27.546000,0 days 00:00:28.151000,0 days 00:00:30.265000,0 days 00:00:29.130000,311.0,326.0,307.0,336.0,9.0,357.8,28.0,31.0,44.2,1.1,186,1,2022
STR,5.0,1.0,MEDIUM,6.0,False,0 days 00:01:27.637000,0 days 00:00:28.204000,0 days 00:00:30.125000,0 days 00:00:29.308000,313.0,313.0,304.0,320.0,10.0,359.457,28.0,31.0,44.2,1.1,186,1,2022
VET,5.0,1.0,MEDIUM,6.0,False,0 days 00:01:27.928000,0 days 00:00:27.990000,0 days 00:00:30.101000,0 days 00:00:29.837000,316.0,322.0,304.0,325.0,12.0,360.2,28.0,31.0,44.2,1.1,186,1,2022
OCO,5.0,1.0,SOFT,5.0,True,0 days 00:01:28.005000,0 days 00:00:28.710000,0 days 00:00:29.942000,0 days 00:00:29.353000,306.0,323.0,305.0,332.0,13.0,360.729,28.0,31.0,44.2,1.1,186,1,2022
SAI,5.0,1.0,MEDIUM,5.0,True,0 days 00:01:26.543000,0 days 00:00:27.791000,0 days 00:00:29.904000,0 days 00:00:28.848000,315.0,330.0,310.0,339.0,11.0,360.963,28.0,31.0,44.2,1.1,186,1,2022
PER,5.0,1.0,MEDIUM,5.0,True,0 days 00:01:27.266000,0 days 00:00:28.231000,0 days 00:00:29.768000,0 days 00:00:29.267000,306.0,332.0,306.0,328.0,14.0,361.76,28.0,31.0,44.2,1.1,186,1,2022
MAG,5.0,1.0,MEDIUM,5.0,True,0 days 00:01:28.126000,0 days 00:00:28.799000,0 days 00:00:30.257000,0 days 00:00:29.070000,303.0,306.0,301.0,312.0,15.0,362.892,28.0,31.0,44.2,1.1,186,1,2022
LAT,5.0,1.0,MEDIUM,5.0,True,0 days 00:01:27.837000,0 days 00:00:28.348000,0 days 00:00:30.237000,0 days 00:00:29.252000,316.0,326.0,308.0,323.0,16.0,364.096,28.0,31.0,44.2,1.1,186,1,2022
TSU,5.0,1.0,MEDIUM,5.0,True,0 days 00:01:27.638000,0 days 00:00:28.424000,0 days 00:00:30.173000,0 days 00:00:29.041000,309.0,330.0,307.0,334.0,17.0,364.739,28.0,31.0,44.2,1.1,186,1,2022
HAM,5.0,1.0,MEDIUM,5.0,True,0 days 00:01:27.806000,0 days 00:00:28.139000,0 days 00:00:30.531000,0 days 00:00:29.136000,313.0,327.0,307.0,323.0,18.0,365.038,28.0,31.0,44.2,1.1,186,1,2022
MSC,5.0,1.0,MEDIUM,5.0,True,0 days 00:01:27.412000,0 days 00:00:28.590000,0 days 00:00:29.833000,0 days 00:00:28.989000,,326.0,305.0,327.0,19.0,365.839,28.0,31.0,44.2,1.1,186,1,2022
BOT,5.0,1.0,MEDIUM,5.0,True,0 days 00:01:27.560000,0 days 00:00:28.278000,0 days 00:00:30.291000,0 days 00:00:28.991000,317.0,328.0,306.0,328.0,20.0,366.371,28.0,31.0,44.2,1.1,186,1,2022
LEC,6.0,1.0,SOFT,6.0,True,0 days 00:01:25.559000,0 days 00:00:28.042000,0 days 00:00:29.215000,0 days 00:00:28.302000,,303.0,305.0,,1.0,432.923,28.1,32.0,43.9,2.4,187,1,2022
VER,6.0,1.0,SOFT,6.0,True,0 days 00:01:25.660000,0 days 00:00:28.188000,0 days 00:00:29.273000,0 days 00:00:28.199000,300.0,301.0,303.0,306.0,2.0,434.95,28.1,32.0,43.9,2.4,187,1,2022
RUS,6.0,1.0,SOFT,6.0,True,0 days 00:01:25.761000,0 days 00:00:27.876000,0 days 00:00:29.456000,0 days 00:00:28.429000,311.0,315.0,302.0,322.0,3.0,435.851,28.1,32.0,43.9,2.4,187,1,2022
RIC,6.0,1.0,MEDIUM,6.0,True,0 days 00:01:27.406000,0 days 00:00:28.506000,0 days 00:00:30.053000,0 days 00:00:28.847000,306.0,305.0,301.0,,4.0,441.915,28.1,32.0,43.9,2.4,187,1,2022
GAS,6.0,1.0,MEDIUM,6.0,True,0 days 00:01:27.316000,0 days 00:00:28.295000,0 days 00:00:29.886000,0 days 00:00:29.135000,307.0,324.0,303.0,,5.0,442.653,28.1,32.0,43.9,2.4,187,1,2022
NOR,6.0,1.0,MEDIUM,6.0,True,0 days 00:01:27.381000,0 days 00:00:28.250000,0 days 00:00:30.150000,0 days 00:00:28.981000,309.0,320.0,305.0,313.0,6.0,443.333,28.1,32.0,43.9,2.4,187,1,2022
ALO,6.0,1.0,MEDIUM,6.0,True,0 days 00:01:27.446000,0 days 00:00:28.150000,0 days 00:00:30.129000,0 days 00:00:29.167000,,323.0,303.0,329.0,7.0,444.103,28.1,32.0,43.9,2.4,187,1,2022
DEV,6.0,1.0,SOFT,6.0,True,0 days 00:01:27.466000,0 days 00:00:28.092000,0 days 00:00:30.120000,0 days 00:00:29.254000,313.0,329.0,307.0,330.0,8.0,444.607,28.1,32.0,43.9,2.4,187,1,2022
ZHO,6.0,1.0,MEDIUM,6.0,True,0 days 00:01:27.369000,0 days 00:00:28.141000,0 days 00:00:29.964000,0 days 00:00:29.264000,312.0,330.0,306.0,,9.0,445.346,28.1,32.0,43.9,2.4,187,1,2022
STR,6.0,1.0,MEDIUM,7.0,False,0 days 00:01:28.499000,0 days 00:00:28.703000,0 days 00:00:30.600000,0 days 00:00:29.196000,314.0,308.0,305.0,319.0,11.0,447.094,28.1,32.0,43.9,2.4,187,1,2022
SAI,6.0,1.0,MEDIUM,6.0,True,0 days 00:01:26.343000,0 days 00:00:27.810000,0 days 00:00:29.790000,0 days 00:00:28.743000,307.0,311.0,308.0,343.0,10.0,447.506,28.1,32.0,43.9,2.4,187,1,2022
VET,6.0,1.0,MEDIUM,7.0,False,0 days 00:01:28.087000,0 days 00:00:27.991000,0 days 00:00:30.618000,0 days 00:00:29.478000,315.0,322.0,307.0,332.0,12.0,448.128,28.1,32.0,43.9,2.4,187,1,2022
OCO,6.0,1.0,SOFT,6.0,True,0 days 00:01:28.533000,0 days 00:00:28.625000,0 days 00:00:30.452000,0 days 00:00:29.456000,301.0,324.0,304.0,334.0,14.0,448.734,28.1,32.0,43.9,2.4,187,1,2022
PER,6.0,1.0,MEDIUM,6.0,True,0 days 00:01:27.535000,0 days 00:00:28.285000,0 days 00:00:29.925000,0 days 00:00:29.325000,318.0,331.0,307.0,346.0,13.0,449.026,28.1,32.0,43.9,2.4,187,1,2022
MAG,6.0,1.0,MEDIUM,6.0,True,0 days 00:01:27.918000,0 days 00:00:28.701000,0 days 00:00:30.206000,0 days 00:00:29.011000,,308.0,300.0,310.0,15.0,451.018,28.1,32.0,43.9,2.4,187,1,2022
LAT,6.0,1.0,MEDIUM,6.0,True,0 days 00:01:27.773000,0 days 00:00:28.048000,0 days 00:00:30.411000,0 days 00:00:29.314000,,326.0,308.0,336.0,16.0,451.933,28.1,32.0,43.9,2.4,187,1,2022
TSU,6.0,1.0,MEDIUM,6.0,True,0 days 00:01:27.372000,0 days 00:00:28.054000,0 days 00:00:30.418000,0 days 00:00:28.900000,312.0,331.0,313.0,343.0,17.0,452.377,28.1,32.0,43.9,2.4,187,1,2022
HAM,6.0,1.0,MEDIUM,6.0,True,0 days 00:01:27.335000,0 days 00:00:27.997000,0 days 00:00:30.289000,0 days 00:00:29.049000,315.0,329.0,312.0,316.0,18.0,452.844,28.1,32.0,43.9,2.4,187,1,2022
MSC,6.0,1.0,MEDIUM,6.0,True,0 days 00:01:27.712000,0 days 00:00:28.565000,0 days 00:00:29.961000,0 days 00:00:29.186000,302.0,325.0,304.0,,19.0,453.251,28.1,32.0,43.9,2.4,187,1,2022
BOT,6.0,1.0,MEDIUM,6.0,True,0 days 00:01:27.704000,0 days 00:00:28.324000,0 days 00:00:30.129000,0 days 00:00:29.251000,311.0,327.0,306.0,329.0,20.0,453.931,28.1,32.0,43.9,2.4,187,1,2022
LEC,7.0,1.0,SOFT,7.0,True,0 days 00:01:25.467000,0 days 00:00:27.946000,0 days 00:00:29.207000,0 days 00:00:28.314000,,304.0,306.0,,1.0,518.482,27.8,33.0,43.9,1.3,198,1,2022
VER,7.0,1.0,SOFT,7.0,True,0 days 00:01:25.297000,0 days 00:00:28.071000,0 days 00:00:29.065000,0 days 00:00:28.161000,301.0,304.0,304.0,307.0,2.0,520.61,27.8,33.0,43.9,1.3,198,1,2022
RUS,7.0,1.0,SOFT,7.0,True,0 days 00:01:26.255000,0 days 00:00:28.038000,0 days 00:00:29.650000,0 days 00:00:28.567000,306.0,302.0,306.0,323.0,3.0,521.612,27.8,33.0,43.9,1.3,198,1,2022
RIC,7.0,1.0,MEDIUM,7.0,True,0 days 00:01:27.222000,0 days 00:00:28.342000,0 days 00:00:29.964000,0 days 00:00:28.916000,305.0,303.0,302.0,,4.0,529.321,27.8,33.0,43.9,1.3,198,1,2022
GAS,7.0,1.0,MEDIUM,7.0,True,0 days 00:01:27.368000,0 days 00:00:28.231000,0 days 00:00:29.919000,0 days 00:00:29.218000,306.0,323.0,302.0,327.0,5.0,529.969,27.8,33.0,43.9,1.3,198,1,2022
NOR,7.0,1.0,MEDIUM,7.0,True,0 days 00:01:27.265000,0 days 00:00:28.226000,0 days 00:00:30.036000,0 days 00:00:29.003000,311.0,322.0,305.0,315.0,6.0,530.714,27.8,33.0,43.9,1.3,198,1,2022
ALO,7.0,1.0,MEDIUM,7.0,True,0 days 00:01:27.203000,0 days 00:00:28.092000,0 days 00:00:29.990000,0 days 00:00:29.121000,305.0,323.0,303.0,328.0,7.0,531.549,27.8,33.0,43.9,1.3,198,1,2022
DEV,7.0,1.0,SOFT,7.0,True,0 days 00:01:27.341000,0 days 00:00:27.978000,0 days 00:00:30.198000,0 days 00:00:29.165000,314.0,327.0,307.0,333.0,8.0,532.073,27.8,33.0,43.9,1.3,198,1,2022
ZHO,7.0,1.0,MEDIUM,7.0,True,0 days 00:01:27.300000,0 days 00:00:28.108000,0 days 00:00:29.973000,0 days 00:00:29.219000,311.0,331.0,306.0,329.0,9.0,532.715,27.8,33.0,43.9,1.3,198,1,2022
SAI,7.0,1.0,MEDIUM,7.0,True,0 days 00:01:26.477000,0 days 00:00:27.906000,0 days 00:00:29.669000,0 days 00:00:28.902000,310.0,327.0,310.0,320.0,10.0,533.849,27.8,33.0,43.9,1.3,198,1,2022
STR,7.0,1.0,MEDIUM,8.0,False,0 days 00:01:27.694000,0 days 00:00:28.176000,0 days 00:00:30.178000,0 days 00:00:29.340000,310.0,308.0,304.0,329.0,11.0,535.593,27.8,33.0,43.9,1.3,198,1,2022
VET,7.0,1.0,MEDIUM,8.0,False,0 days 00:01:27.662000,0 days 00:00:27.953000,0 days 00:00:30.271000,0 days 00:00:29.438000,314.0,320.0,306.0,336.0,12.0,536.215,27.8,33.0,43.9,1.3,198,1,2022
PER,7.0,1.0,MEDIUM,7.0,True,0 days 00:01:32.185000,0 days 00:00:28.403000,0 days 00:00:29.792000,0 days 00:00:33.990000,305.0,330.0,,332.0,18.0,536.561,27.8,33.0,43.9,1.3,198,1,2022
OCO,7.0,1.0,SOFT,7.0,True,0 days 00:01:27.642000,0 days 00:00:28.356000,0 days 00:00:29.932000,0 days 00:00:29.354000,305.0,322.0,304.0,330.0,13.0,537.267,27.8,33.0,43.9,1.3,198,1,2022
MAG,7.0,1.0,MEDIUM,7.0,True,0 days 00:01:27.833000,0 days 00:00:28.689000,0 days 00:00:30.014000,0 days 00:00:29.130000,302.0,307.0,299.0,312.0,14.0,538.936,27.8,33.0,43.9,1.3,198,1,2022
LAT,7.0,1.0,MEDIUM,7.0,True,0 days 00:01:28.283000,0 days 00:00:28.418000,0 days 00:00:30.686000,0 days 00:00:29.179000,324.0,330.0,308.0,,16.0,539.706,27.8,33.0,43.9,1.3,198,1,2022
